match_id,home_team_id,away_team_id,home_team_goals,away_team_goals,match_date,matchweek,referee,stadium_id,season_id
6991,134,166,4,1,13/03/2010,28,Mark Clattenburg,147,2009/2010
6992,141,120,1,2,13/03/2010,28,Andre Marriner,154,2009/2010
6993,159,121,0,0,13/03/2010,28,Kevin Friend,328,2009/2010
6994,163,124,3,1,13/03/2010,28,Howard Webb,234,2009/2010
6995,147,139,3,0,14/03/2010,28,Mike Jones,160,2009/2010
6996,160,146,1,1,14/03/2010,28,Chris Foy,173,2009/2010
6997,145,153,4,1,15/03/2010,28,Stuart Attwell,158,2009/2010
6998,167,121,1,2,16/03/2010,28,Stephen Bennett,180,2009/2010
6999,120,166,2,0,20/03/2010,29,Martin Atkinson,133,2009/2010
7000,121,171,2,2,20/03/2010,29,Mark Clattenburg,134,2009/2010
7001,138,126,2,0,20/03/2010,29,Alan Wiley,151,2009/2010
7002,153,141,3,2,20/03/2010,29,Phil Dowd,166,2009/2010
7003,159,163,1,2,20/03/2010,29,Mike Dean,328,2009/2010
7004,160,123,3,1,20/03/2010,29,Peter Walton,173,2009/2010
7005,167,131,1,0,20/03/2010,29,Mike Jones,180,2009/2010
7006,124,134,1,1,21/03/2010,29,Stephen Bennett,137,2009/2010
7007,139,146,1,2,21/03/2010,29,Lee Probert,152,2009/2010
7008,147,145,2,1,21/03/2010,29,Howard Webb,160,2009/2010
7009,166,171,1,3,23/03/2010,30,Phil Dowd,240,2009/2010
7010,121,160,1,1,24/03/2010,30,Mike Dean,134,2009/2010
7011,124,123,2,1,24/03/2010,30,Mark Clattenburg,137,2009/2010
7012,146,138,0,2,24/03/2010,30,Peter Walton,159,2009/2010
7013,153,134,0,5,24/03/2010,30,Lee Mason,166,2009/2010
7014,123,120,1,1,27/03/2010,31,Howard Webb,327,2009/2010
7015,126,147,0,4,27/03/2010,31,Martin Atkinson,284,2009/2010
7016,134,121,7,1,27/03/2010,31,Peter Walton,147,2009/2010
7017,141,139,2,0,27/03/2010,31,Chris Foy,154,2009/2010
7018,163,153,2,0,27/03/2010,31,Kevin Friend,234,2009/2010
7019,166,159,0,1,27/03/2010,31,Andre Marriner,240,2009/2010
7020,171,138,0,0,27/03/2010,31,Mike Jones,322,2009/2010
7021,131,124,0,1,28/03/2010,31,Mike Dean,144,2009/2010
7022,145,160,3,0,28/03/2010,31,Phil Dowd,158,2009/2010
7023,146,167,3,0,29/03/2010,31,Stuart Attwell,159,2009/2010
7024,120,171,1,0,03/04/2010,32,Andre Marriner,133,2009/2010
7025,126,121,0,1,03/04/2010,32,Mike Jones,284,2009/2010
7026,131,146,1,6,03/04/2010,32,Alan Wiley,144,2009/2010
7027,147,134,1,2,03/04/2010,32,Mike Dean,160,2009/2010
7028,153,124,0,0,03/04/2010,32,Stephen Bennett,166,2009/2010
7029,159,141,2,0,03/04/2010,32,Lee Probert,328,2009/2010
7030,160,163,3,1,03/04/2010,32,Lee Mason,173,2009/2010
7031,123,145,1,1,04/04/2010,32,Martin Atkinson,327,2009/2010
7032,138,166,2,2,04/04/2010,32,Howard Webb,151,2009/2010
7033,139,167,2,1,04/04/2010,32,Mark Clattenburg,152,2009/2010
7034,141,131,1,4,10/04/2010,33,Martin Atkinson,154,2009/2010
7035,166,160,1,0,10/04/2010,33,Mike Jones,240,2009/2010
7036,124,147,0,0,11/04/2010,33,Peter Walton,137,2009/2010
7037,145,139,0,0,11/04/2010,33,Andre Marriner,158,2009/2010
7038,146,123,5,1,11/04/2010,33,Phil Dowd,159,2009/2010
7039,171,159,0,0,11/04/2010,33,Chris Foy,322,2009/2010
7040,134,126,1,0,13/04/2010,34,Lee Probert,147,2009/2010
7041,121,138,2,2,14/04/2010,34,Martin Atkinson,134,2009/2010
7042,163,120,2,1,14/04/2010,34,Mark Clattenburg,234,2009/2010
7043,167,153,0,0,14/04/2010,34,Mike Dean,180,2009/2010
7044,123,141,0,0,17/04/2010,35,Mark Clattenburg,327,2009/2010
7045,124,138,2,3,17/04/2010,35,Andre Marriner,137,2009/2010
7046,139,171,0,0,17/04/2010,35,Mike Dean,152,2009/2010
7047,146,147,0,1,17/04/2010,35,Martin Atkinson,159,2009/2010
7048,159,126,1,2,17/04/2010,35,Stuart Attwell,328,2009/2010
7049,160,131,2,1,17/04/2010,35,Howard Webb,173,2009/2010
7050,163,134,2,1,17/04/2010,35,Phil Dowd,234,2009/2010
7051,153,121,1,2,18/04/2010,35,Lee Probert,166,2009/2010
7052,167,120,3,2,18/04/2010,35,Lee Mason,180,2009/2010
7053,145,166,3,0,19/04/2010,35,Peter Walton,158,2009/2010
7054,141,121,0,2,21/04/2010,35,Mike Dean,154,2009/2010
7055,120,146,0,0,24/04/2010,36,Mike Dean,133,2009/2010
7056,126,153,2,2,24/04/2010,36,Howard Webb,284,2009/2010
7057,141,160,0,1,24/04/2010,36,Lee Probert,154,2009/2010
7058,147,163,3,1,24/04/2010,36,Andre Marriner,160,2009/2010
7059,166,167,3,2,24/04/2010,36,Alan Wiley,240,2009/2010
7060,171,124,1,1,24/04/2010,36,Mark Clattenburg,322,2009/2010
7061,121,123,1,0,25/04/2010,36,Martin Atkinson,134,2009/2010
7062,131,145,0,4,25/04/2010,36,Phil Dowd,144,2009/2010
7063,134,159,7,0,25/04/2010,36,Stephen Bennett,147,2009/2010
7064,138,139,2,1,25/04/2010,36,Lee Mason,151,2009/2010
7065,123,131,2,1,01/05/2010,37,Peter Walton,327,2009/2010
7066,146,121,3,1,01/05/2010,37,Mark Clattenburg,159,2009/2010
7067,153,171,3,1,01/05/2010,37,Mike Jones,166,2009/2010
7068,159,138,0,0,01/05/2010,37,Howard Webb,328,2009/2010
7069,163,126,1,0,01/05/2010,37,Chris Foy,234,2009/2010
7070,139,166,3,2,02/05/2010,37,Andre Marriner,152,2009/2010
7071,145,134,0,2,02/05/2010,37,Alan Wiley,158,2009/2010
7072,160,147,0,1,02/05/2010,37,Stephen Bennett,173,2009/2010
7073,124,120,2,1,03/05/2010,37,Martin Atkinson,137,2009/2010
7074,167,141,2,2,03/05/2010,37,Phil Dowd,180,2009/2010
7075,139,159,0,1,05/05/2010,37,Peter Walton,152,2009/2010
7076,146,163,0,1,05/05/2010,37,Stephen Bennett,159,2009/2010
7077,120,139,4,0,09/05/2010,38,Mike Jones,133,2009/2010
7078,121,124,0,1,09/05/2010,38,Stephen Bennett,134,2009/2010
7079,126,123,2,1,09/05/2010,38,Kevin Friend,284,2009/2010
7080,131,163,4,2,09/05/2010,38,Mike Dean,144,2009/2010
7081,134,167,8,0,09/05/2010,38,Martin Atkinson,147,2009/2010
7082,138,153,1,0,09/05/2010,38,Peter Walton,151,2009/2010
7083,141,145,0,0,09/05/2010,38,Andre Marriner,154,2009/2010
7084,147,159,4,0,09/05/2010,38,Mark Clattenburg,160,2009/2010
7085,166,146,1,1,09/05/2010,38,Howard Webb,240,2009/2010
7086,171,160,2,1,09/05/2010,38,Lee Mason,322,2009/2010
7087,121,166,3,0,14/08/2010,1,Mike Dean,134,2010/2011
7088,124,138,1,0,14/08/2010,1,Phil Dowd,137,2010/2011
7089,126,139,0,0,14/08/2010,1,Stuart Attwell,284,2010/2011
7090,134,165,6,0,14/08/2010,1,Mark Clattenburg,147,2010/2011
7091,160,123,2,2,14/08/2010,1,Anthony Taylor,173,2010/2011
7092,163,146,0,0,14/08/2010,1,Andre Marriner,234,2010/2011
7093,167,125,0,4,14/08/2010,1,Mark Halsey,180,2010/2011
7094,171,159,2,1,14/08/2010,1,Lee Probert,322,2010/2011
7095,145,120,1,1,15/08/2010,1,Martin Atkinson,158,2010/2011
7096,147,149,3,0,16/08/2010,1,Chris Foy,160,2010/2011
7097,120,125,6,0,21/08/2010,2,Mike Jones,133,2010/2011
7098,123,124,2,1,21/08/2010,2,Michael Oliver,327,2010/2011
7099,138,171,1,1,21/08/2010,2,Lee Mason,151,2010/2011
7100,159,163,1,2,21/08/2010,2,Chris Foy,328,2010/2011
7101,165,160,1,0,21/08/2010,2,Kevin Friend,178,2010/2011
7102,166,126,1,3,21/08/2010,2,Andre Marriner,240,2010/2011
7103,167,134,0,6,21/08/2010,2,Mike Dean,180,2010/2011
7104,139,147,2,2,22/08/2010,2,Peter Walton,152,2010/2011
7105,149,121,6,0,22/08/2010,2,Martin Atkinson,324,2010/2011
7106,146,145,3,0,23/08/2010,2,Phil Dowd,159,2010/2011
7107,124,120,1,2,28/08/2010,3,Chris Foy,137,2010/2011
7108,125,139,2,2,28/08/2010,3,Michael Oliver,138,2010/2011
7109,134,159,2,0,28/08/2010,3,Martin Atkinson,147,2010/2011
7110,147,166,3,0,28/08/2010,3,Mark Clattenburg,160,2010/2011
7111,163,167,0,1,28/08/2010,3,Phil Dowd,234,2010/2011
7112,171,149,1,1,28/08/2010,3,Stuart Attwell,322,2010/2011
7113,121,138,1,0,29/08/2010,3,Mike Jones,134,2010/2011
7114,126,123,2,2,29/08/2010,3,Kevin Friend,284,2010/2011
7115,145,165,1,0,29/08/2010,3,Lee Probert,158,2010/2011
7116,160,146,1,0,29/08/2010,3,Mike Dean,173,2010/2011
7117,120,126,4,1,11/09/2010,4,Stuart Attwell,133,2010/2011
7118,138,147,3,3,11/09/2010,4,Martin Atkinson,151,2010/2011
7119,139,171,2,1,11/09/2010,4,Phil Dowd,152,2010/2011
7120,146,124,1,1,11/09/2010,4,Mark Clattenburg,159,2010/2011
7121,149,125,0,2,11/09/2010,4,Lee Mason,324,2010/2011
7122,165,163,1,1,11/09/2010,4,Howard Webb,178,2010/2011
7123,166,134,1,3,11/09/2010,4,Chris Foy,240,2010/2011
7124,167,160,1,1,11/09/2010,4,Andre Marriner,180,2010/2011
7125,123,145,0,0,12/09/2010,4,Mark Halsey,327,2010/2011
7126,159,121,2,1,13/09/2010,4,Lee Probert,328,2010/2011
7127,121,126,1,1,18/09/2010,5,Mike Dean,134,2010/2011
7128,124,139,1,1,18/09/2010,5,Anthony Taylor,137,2010/2011
7129,138,149,0,1,18/09/2010,5,Andre Marriner,151,2010/2011
7130,159,166,1,1,18/09/2010,5,Lee Mason,328,2010/2011
7131,160,120,1,1,18/09/2010,5,Phil Dowd,173,2010/2011
7132,163,171,3,1,18/09/2010,5,Mike Jones,234,2010/2011
7133,165,123,3,1,18/09/2010,5,Chris Foy,178,2010/2011
7134,134,125,4,0,19/09/2010,5,Mark Clattenburg,147,2010/2011
7135,147,145,3,2,19/09/2010,5,Howard Webb,160,2010/2011
7136,167,146,0,2,19/09/2010,5,Lee Probert,180,2010/2011
7137,120,165,2,3,25/09/2010,6,Michael Oliver,133,2010/2011
7138,123,167,0,0,25/09/2010,6,Mark Clattenburg,327,2010/2011
7139,125,124,1,2,25/09/2010,6,Mike Dean,138,2010/2011
7140,139,138,0,0,25/09/2010,6,Howard Webb,152,2010/2011
7141,145,160,2,2,25/09/2010,6,Stuart Attwell,158,2010/2011
7142,146,134,1,0,25/09/2010,6,Andre Marriner,159,2010/2011
7143,166,163,1,0,25/09/2010,6,Martin Atkinson,240,2010/2011
7144,126,147,2,2,26/09/2010,6,Phil Dowd,284,2010/2011
7145,149,159,1,2,26/09/2010,6,Mike Jones,324,2010/2011
7146,171,121,1,2,26/09/2010,6,Mark Halsey,322,2010/2011
7147,123,138,0,2,02/10/2010,7,Phil Dowd,327,2010/2011
7148,159,124,1,0,02/10/2010,7,Howard Webb,328,2010/2011
7149,160,147,0,0,02/10/2010,7,Chris Foy,173,2010/2011
7150,163,121,2,1,02/10/2010,7,Mark Clattenburg,234,2010/2011
7151,165,126,1,1,02/10/2010,7,Peter Walton,178,2010/2011
7152,166,139,1,1,02/10/2010,7,Andre Marriner,240,2010/2011
7153,167,171,2,0,02/10/2010,7,Lee Mason,180,2010/2011
7154,134,120,2,0,03/10/2010,7,Mike Dean,147,2010/2011
7155,145,125,1,2,03/10/2010,7,Mike Jones,158,2010/2011
7156,146,149,2,1,03/10/2010,7,Martin Atkinson,159,2010/2011
7157,120,123,2,1,16/10/2010,8,Martin Atkinson,133,2010/2011
7158,121,134,0,0,16/10/2010,8,Lee Mason,134,2010/2011
7159,126,159,2,1,16/10/2010,8,Peter Walton,284,2010/2011
7160,139,163,1,2,16/10/2010,8,Mike Dean,152,2010/2011
7161,147,165,2,2,16/10/2010,8,Mike Jones,160,2010/2011
7162,149,167,2,2,16/10/2010,8,Mark Halsey,324,2010/2011
7163,171,166,1,1,16/10/2010,8,Mark Clattenburg,322,2010/2011
7164,125,146,2,3,17/10/2010,8,Phil Dowd,138,2010/2011
7165,138,145,2,0,17/10/2010,8,Howard Webb,151,2010/2011
7166,124,160,0,0,18/10/2010,8,Lee Probert,137,2010/2011
7167,123,125,2,0,23/10/2010,9,Anthony Taylor,327,2010/2011
7168,134,171,2,0,23/10/2010,9,Lee Probert,147,2010/2011
7169,160,121,1,0,23/10/2010,9,Mark Halsey,173,2010/2011
7170,163,138,1,1,23/10/2010,9,Mike Jones,234,2010/2011
7171,165,139,2,1,23/10/2010,9,Kevin Friend,178,2010/2011
7172,166,149,1,2,23/10/2010,9,Chris Foy,240,2010/2011
7173,167,126,1,1,23/10/2010,9,Howard Webb,180,2010/2011
7174,145,124,2,1,24/10/2010,9,Phil Dowd,158,2010/2011
7175,146,120,0,3,24/10/2010,9,Mark Clattenburg,159,2010/2011
7176,159,147,1,2,24/10/2010,9,Andre Marriner,328,2010/2011
7177,120,166,1,0,30/10/2010,10,Mike Jones,133,2010/2011
7178,124,134,1,2,30/10/2010,10,Peter Walton,137,2010/2011
7179,138,159,1,0,30/10/2010,10,Lee Probert,151,2010/2011
7180,139,167,2,0,30/10/2010,10,Andre Marriner,152,2010/2011
7181,147,163,2,0,30/10/2010,10,Mark Clattenburg,160,2010/2011
7182,171,146,2,1,30/10/2010,10,Mike Dean,322,2010/2011
7183,121,123,0,0,31/10/2010,10,Howard Webb,134,2010/2011
7184,126,145,0,1,31/10/2010,10,Martin Atkinson,284,2010/2011
7185,149,160,5,1,31/10/2010,10,Phil Dowd,324,2010/2011
7186,125,165,2,1,01/11/2010,10,Michael Oliver,138,2010/2011
7187,123,166,2,2,06/11/2010,11,Michael Oliver,327,2010/2011
7188,124,167,2,1,06/11/2010,11,Kevin Friend,137,2010/2011
7189,125,138,2,2,06/11/2010,11,Andre Marriner,138,2010/2011
7190,126,163,4,2,06/11/2010,11,Chris Foy,284,2010/2011
7191,139,121,1,1,06/11/2010,11,Peter Walton,152,2010/2011
7192,147,171,2,1,06/11/2010,11,Phil Dowd,160,2010/2011
7193,160,159,2,0,06/11/2010,11,Martin Atkinson,173,2010/2011
7194,120,149,0,1,07/11/2010,11,Mike Dean,133,2010/2011
7195,145,134,2,0,07/11/2010,11,Howard Webb,158,2010/2011
7196,165,146,0,2,07/11/2010,11,Lee Probert,178,2010/2011
7197,159,123,3,2,09/11/2010,12,Mark Clattenburg,328,2010/2011
7198,163,160,1,1,09/11/2010,12,Howard Webb,234,2010/2011
7199,121,125,3,2,10/11/2010,12,Anthony Taylor,134,2010/2011
7200,134,139,1,0,10/11/2010,12,Martin Atkinson,147,2010/2011
7201,138,126,1,1,10/11/2010,12,Phil Dowd,151,2010/2011
7202,146,147,0,0,10/11/2010,12,Chris Foy,159,2010/2011
7203,149,124,1,2,10/11/2010,12,Mike Jones,324,2010/2011
7204,166,165,2,2,10/11/2010,12,Mike Dean,240,2010/2011
7205,167,145,1,1,10/11/2010,12,Peter Walton,180,2010/2011
7206,171,120,0,2,10/11/2010,12,Mark Halsey,322,2010/2011
7207,121,147,2,2,13/11/2010,13,Mike Dean,134,2010/2011
7208,146,123,0,0,13/11/2010,13,Mike Jones,159,2010/2011
7209,149,139,0,0,13/11/2010,13,Lee Probert,324,2010/2011
7210,159,145,2,0,13/11/2010,13,Mark Halsey,328,2010/2011
7211,163,124,4,2,13/11/2010,13,Andre Marriner,234,2010/2011
7212,166,125,0,0,13/11/2010,13,Kevin Friend,240,2010/2011
7213,167,165,1,0,13/11/2010,13,Anthony Taylor,180,2010/2011
7214,171,126,2,3,13/11/2010,13,Peter Walton,322,2010/2011
7215,134,160,0,3,14/11/2010,13,Chris Foy,147,2010/2011
7216,138,120,1,2,14/11/2010,13,Howard Webb,151,2010/2011
7217,120,163,2,3,20/11/2010,14,Phil Dowd,133,2010/2011
7218,123,134,1,0,20/11/2010,14,Mark Halsey,327,2010/2011
7219,125,171,2,1,20/11/2010,14,Mark Clattenburg,138,2010/2011
7220,126,149,5,1,20/11/2010,14,Howard Webb,284,2010/2011
7221,145,166,3,0,20/11/2010,14,Lee Probert,158,2010/2011
7222,147,167,2,0,20/11/2010,14,Martin Atkinson,160,2010/2011
7223,165,159,0,3,20/11/2010,14,Chris Foy,178,2010/2011
7224,124,121,2,0,21/11/2010,14,Michael Oliver,137,2010/2011
7225,139,146,1,4,21/11/2010,14,Lee Mason,152,2010/2011
7226,160,138,2,2,22/11/2010,14,Peter Walton,173,2010/2011
7227,121,120,2,4,27/11/2010,15,Mark Clattenburg,134,2010/2011
7228,126,125,2,2,27/11/2010,15,Mike Dean,284,2010/2011
7229,138,165,1,4,27/11/2010,15,Lee Mason,151,2010/2011
7230,139,123,1,1,27/11/2010,15,Howard Webb,152,2010/2011
7231,147,124,7,1,27/11/2010,15,Lee Probert,160,2010/2011
7232,159,146,1,1,27/11/2010,15,Peter Walton,328,2010/2011
7233,166,167,3,1,27/11/2010,15,Mark Halsey,240,2010/2011
7234,171,160,3,2,27/11/2010,15,Mike Jones,322,2010/2011
7235,149,134,1,1,28/11/2010,15,Andre Marriner,324,2010/2011
7236,163,145,2,1,28/11/2010,15,Martin Atkinson,234,2010/2011
7237,120,139,2,1,04/12/2010,16,Chris Foy,133,2010/2011
7238,123,163,1,1,04/12/2010,16,Kevin Friend,327,2010/2011
7239,124,171,3,0,04/12/2010,16,Howard Webb,137,2010/2011
7240,134,138,1,1,04/12/2010,16,Lee Probert,147,2010/2011
7241,146,126,1,0,04/12/2010,16,Andre Marriner,159,2010/2011
7242,167,159,2,2,04/12/2010,16,Mike Jones,180,2010/2011
7243,160,166,1,0,05/12/2010,16,Martin Atkinson,173,2010/2011
7244,165,149,3,1,05/12/2010,16,Mike Dean,178,2010/2011
7245,145,121,3,0,06/12/2010,16,Phil Dowd,158,2010/2011
7246,121,165,2,1,11/12/2010,17,Mark Halsey,134,2010/2011
7247,138,167,0,0,11/12/2010,17,Michael Oliver,151,2010/2011
7248,139,160,0,0,11/12/2010,17,Neil Swarbrick,152,2010/2011
7249,149,145,3,1,11/12/2010,17,Lee Mason,324,2010/2011
7250,159,125,0,1,11/12/2010,17,Anthony Taylor,328,2010/2011
7251,166,146,1,3,11/12/2010,17,Phil Dowd,240,2010/2011
7252,126,124,2,1,12/12/2010,17,Mark Clattenburg,284,2010/2011
7253,163,134,1,1,12/12/2010,17,Mike Dean,234,2010/2011
7254,171,123,1,0,12/12/2010,17,Martin Atkinson,322,2010/2011
7255,147,120,1,0,13/12/2010,17,Howard Webb,160,2010/2011
7256,124,166,1,1,18/12/2010,17,Mike Dean,137,2010/2011
7257,160,126,1,0,18/12/2010,17,Chris Foy,173,2010/2011
7258,146,138,1,2,20/12/2010,17,Peter Walton,159,2010/2011
7259,121,163,1,2,26/12/2010,18,Martin Atkinson,134,2010/2011
7260,124,159,0,2,26/12/2010,18,Mike Jones,137,2010/2011
7261,126,165,2,0,26/12/2010,18,Howard Webb,284,2010/2011
7262,139,166,1,3,26/12/2010,18,Mark Halsey,152,2010/2011
7263,147,160,2,0,26/12/2010,18,Phil Dowd,160,2010/2011
7264,149,146,1,3,26/12/2010,18,Chris Foy,324,2010/2011
7265,171,167,1,2,26/12/2010,18,Mike Dean,322,2010/2011
7266,120,134,3,1,27/12/2010,18,Mark Clattenburg,133,2010/2011
7267,123,147,1,1,28/12/2010,18,Lee Mason,327,2010/2011
7268,146,121,4,0,28/12/2010,18,Michael Oliver,159,2010/2011
7269,159,139,0,2,28/12/2010,18,Kevin Friend,328,2010/2011
7270,160,125,0,2,28/12/2010,18,Andre Marriner,173,2010/2011
7271,163,149,2,0,28/12/2010,18,Anthony Taylor,234,2010/2011
7272,165,124,1,3,28/12/2010,18,Phil Dowd,178,2010/2011
7273,166,138,1,1,28/12/2010,18,Howard Webb,240,2010/2011
7274,134,126,1,0,29/12/2010,18,Mike Jones,147,2010/2011
7275,145,171,0,1,29/12/2010,18,Peter Walton,158,2010/2011
7276,167,120,2,2,29/12/2010,18,Lee Probert,180,2010/2011
7277,123,120,0,3,01/01/2011,19,Peter Walton,327,2010/2011
7278,145,126,2,1,01/01/2011,19,Kevin Friend,158,2010/2011
7279,146,125,1,0,01/01/2011,19,Mark Clattenburg,159,2010/2011
7280,159,138,2,0,01/01/2011,19,Andre Marriner,328,2010/2011
7281,160,124,3,0,01/01/2011,19,Mike Dean,173,2010/2011
7282,163,139,1,0,01/01/2011,19,Mike Jones,234,2010/2011
7283,165,147,1,2,01/01/2011,19,Chris Foy,178,2010/2011
7284,166,171,2,0,01/01/2011,19,Lee Probert,240,2010/2011
7285,134,121,3,3,02/01/2011,19,Lee Mason,147,2010/2011
7286,167,149,0,1,02/01/2011,19,Howard Webb,180,2010/2011
7287,125,123,1,2,04/01/2011,20,Jonathan Moss,138,2010/2011
7288,139,165,3,0,04/01/2011,20,Martin Atkinson,152,2010/2011
7289,147,159,2,1,04/01/2011,20,Mark Clattenburg,160,2010/2011
7290,120,146,0,0,05/01/2011,20,Mike Jones,133,2010/2011
7291,121,160,0,1,05/01/2011,20,Kevin Friend,134,2010/2011
7292,124,145,3,1,05/01/2011,20,Andre Marriner,137,2010/2011
7293,126,167,1,1,05/01/2011,20,Phil Dowd,284,2010/2011
7294,138,163,2,1,05/01/2011,20,Lee Probert,151,2010/2011
7295,149,166,5,0,05/01/2011,20,Mike Dean,324,2010/2011
7296,171,134,1,0,05/01/2011,20,Mark Halsey,322,2010/2011
7297,125,145,2,1,12/01/2011,20,Michael Oliver,138,2010/2011
7298,134,124,2,0,15/01/2011,21,Martin Atkinson,147,2010/2011
7299,146,171,4,3,15/01/2011,21,Lee Mason,159,2010/2011
7300,159,126,2,0,15/01/2011,21,Michael Oliver,328,2010/2011
7301,165,125,3,2,15/01/2011,21,Stuart Attwell,178,2010/2011
7302,166,120,0,3,15/01/2011,21,Andre Marriner,240,2010/2011
7303,167,139,1,1,15/01/2011,21,Anthony Taylor,180,2010/2011
7304,123,121,1,1,16/01/2011,21,Mark Clattenburg,327,2010/2011
7305,145,138,2,2,16/01/2011,21,Phil Dowd,158,2010/2011
7306,160,149,1,1,16/01/2011,21,Howard Webb,173,2010/2011
7307,163,147,0,0,16/01/2011,21,Mike Dean,234,2010/2011
7308,120,167,3,0,22/01/2011,22,Kevin Friend,133,2010/2011
7309,121,146,1,0,22/01/2011,22,Howard Webb,134,2010/2011
7310,125,160,1,2,22/01/2011,22,Lee Mason,138,2010/2011
7311,138,166,2,2,22/01/2011,22,Peter Walton,151,2010/2011
7312,139,159,2,0,22/01/2011,22,Stuart Attwell,152,2010/2011
7313,147,123,5,0,22/01/2011,22,Mike Jones,160,2010/2011
7314,149,163,1,1,22/01/2011,22,Mark Halsey,324,2010/2011
7315,171,145,0,3,22/01/2011,22,Martin Atkinson,322,2010/2011
7316,124,165,2,0,23/01/2011,22,Mark Clattenburg,137,2010/2011
7317,126,134,0,4,24/01/2011,22,Chris Foy,284,2010/2011
7318,125,147,2,3,25/01/2011,22,Peter Walton,138,2010/2011
7319,167,121,1,2,25/01/2011,22,Jonathan Moss,180,2010/2011
7320,145,139,1,0,26/01/2011,22,Lee Probert,158,2010/2011
7321,120,138,2,1,01/02/2011,23,Lee Mason,133,2010/2011
7322,147,121,3,1,01/02/2011,23,Chris Foy,160,2010/2011
7323,160,134,2,4,01/02/2011,23,Mark Halsey,173,2010/2011
7324,165,167,2,2,01/02/2011,23,Phil Dowd,178,2010/2011
7325,123,146,2,2,02/02/2011,23,Kevin Friend,327,2010/2011
7326,124,163,0,1,02/02/2011,23,Andre Marriner,137,2010/2011
7327,125,166,1,3,02/02/2011,23,Stuart Attwell,138,2010/2011
7328,126,171,1,0,02/02/2011,23,Peter Walton,284,2010/2011
7329,139,149,1,0,02/02/2011,23,Mike Jones,152,2010/2011
7330,145,159,2,0,02/02/2011,23,Anthony Taylor,158,2010/2011
7331,121,139,2,2,05/02/2011,24,Lee Mason,134,2010/2011
7332,138,125,5,3,05/02/2011,24,Kevin Friend,151,2010/2011
7333,146,165,3,0,05/02/2011,24,Martin Atkinson,159,2010/2011
7334,149,120,4,4,05/02/2011,24,Phil Dowd,324,2010/2011
7335,159,160,3,2,05/02/2011,24,Lee Probert,328,2010/2011
7336,163,126,2,1,05/02/2011,24,Mark Clattenburg,234,2010/2011
7337,167,124,4,3,05/02/2011,24,Mike Dean,180,2010/2011
7338,171,147,2,1,05/02/2011,24,Michael Oliver,322,2010/2011
7339,134,145,0,1,06/02/2011,24,Andre Marriner,147,2010/2011
7340,166,123,0,1,06/02/2011,24,Chris Foy,240,2010/2011
7341,120,171,2,0,12/02/2011,25,Chris Foy,133,2010/2011
7342,123,159,1,0,12/02/2011,25,Mark Halsey,327,2010/2011
7343,124,149,0,0,12/02/2011,25,Stuart Attwell,137,2010/2011
7344,125,121,1,1,12/02/2011,25,Howard Webb,138,2010/2011
7345,145,167,1,1,12/02/2011,25,Kevin Friend,158,2010/2011
7346,147,146,2,1,12/02/2011,25,Andre Marriner,160,2010/2011
7347,160,163,1,2,12/02/2011,25,Mike Jones,173,2010/2011
7348,165,166,3,3,12/02/2011,25,Lee Mason,178,2010/2011
7349,126,138,2,0,13/02/2011,25,Lee Probert,284,2010/2011
7350,139,134,0,0,14/02/2011,25,Mike Dean,152,2010/2011
7351,123,149,0,2,15/02/2011,25,Lee Mason,327,2010/2011
7352,165,171,1,1,20/02/2011,25,Mike Dean,178,2010/2011
7353,125,163,3,1,22/02/2011,25,Chris Foy,138,2010/2011
7354,120,159,1,0,23/02/2011,25,Peter Walton,133,2010/2011
7355,121,124,4,1,26/02/2011,26,Martin Atkinson,134,2010/2011
7356,138,160,2,0,26/02/2011,26,Stuart Attwell,151,2010/2011
7357,149,126,1,1,26/02/2011,26,Chris Foy,324,2010/2011
7358,167,147,0,4,26/02/2011,26,Mark Clattenburg,180,2010/2011
7359,171,125,4,0,26/02/2011,26,Neil Swarbrick,322,2010/2011
7360,146,139,1,1,27/02/2011,26,Peter Walton,159,2010/2011
7361,166,145,3,1,27/02/2011,26,Mark Halsey,240,2010/2011
7362,159,165,1,1,28/02/2011,26,Michael Oliver,328,2010/2011
7363,134,147,2,1,01/03/2011,26,Martin Atkinson,147,2010/2011
7364,120,160,0,0,05/03/2011,27,Anthony Taylor,133,2010/2011
7365,123,165,1,3,05/03/2011,27,Mike Jones,327,2010/2011
7366,126,121,3,2,05/03/2011,27,Kevin Friend,284,2010/2011
7367,139,124,3,2,05/03/2011,27,Mark Clattenburg,152,2010/2011
7368,146,167,1,0,05/03/2011,27,Stuart Attwell,159,2010/2011
7369,149,138,1,2,05/03/2011,27,Howard Webb,324,2010/2011
7370,166,159,3,0,05/03/2011,27,Andre Marriner,240,2010/2011
7371,145,147,3,1,06/03/2011,27,Phil Dowd,158,2010/2011
